DateTime,hr,MST_act,HRHT_act,AHAGOT_act,AHBGOT_act
2024-01-10 22:00:00,18.037858550269505,538.8752527666667,540.9701046,123.5459917,132.53750516666665
2024-01-10 22:15:00,12.284340590257038,537.0576541333334,540.8273259666666,123.659614,132.51652003333334
2024-01-10 22:30:00,25.728227589566945,540.2734626333333,542.3354994,123.53936056666667,132.4398052
2024-01-10 22:45:00,8.793814147424523,538.6234329,537.3316085,123.6438515,132.32630070000002
2024-01-10 23:00:00,12.781227802924908,539.1622081666666,538.8669305,123.8008376,132.4083451
2024-01-10 23:15:00,27.50795993468704,542.3454918666666,540.8422512999999,123.9284993,132.0464305
2024-01-10 23:30:00,-3.252974017547431,537.8985957,537.2852684666667,123.32520123333332,131.92472186666666
2024-01-10 23:45:00,-10.268470079385574,541.4311917333333,535.5176802666666,122.0473027,130.64282443333337
2024-01-11 00:00:00,-6.082767373619582,539.2525992333334,537.4182355666667,121.73330946666664,130.56866166666666
2024-01-11 00:15:00,-9.628545315742622,536.1769605333333,534.2422292666666,122.0767291,130.84444246666666
2024-01-11 00:30:00,-10.713411116702328,538.2530700333333,536.5656767333334,121.42619476666668,129.96332203333333
2024-01-11 00:45:00,18.31732036751889,541.739908,539.7915898,119.76421383333332,128.21295783333332
2024-01-11 01:00:00,4.519281262380168,540.6104699000001,536.9345556,118.72942826666667,127.45275246666668
2024-01-11 01:15:00,-13.347829893743778,543.6714204,535.3970546333334,119.02580826666669,127.75510896666668
2024-01-11 01:30:00,-44.649454189372754,544.4855419666666,536.8136518333334,120.9263868,129.88469976666667
2024-01-11 01:45:00,-51.95194287170549,544.9161795333333,536.5272206999999,120.27000383333332,130.20359993333332
2024-01-11 02:00:00,-54.36429317637223,543.4007510666667,538.9966694666667,118.62184613333334,128.78825616666668
2024-01-11 02:15:00,-53.40683612112816,545.966896,543.5641886,120.39684296666668,130.37256593333333
2024-01-11 02:30:00,-88.90544140570981,542.3820622333334,538.2451501333334,121.34204573333334,130.96156286666667
2024-01-11 02:45:00,-82.8241609510644,542.0612171666667,538.1820697666667,120.6105141,129.7993029
2024-01-11 03:00:00,-56.851925849362175,541.2656210666667,539.2911221666667,119.65634393333332,128.71973033333333
2024-01-11 03:15:00,-49.28080480897352,536.1139558666667,529.7363279666666,117.46812856666668,127.45030283333334
